time_s,satellite,target_id,meas_az_rad,meas_el_rad,true_az_rad,true_el_rad,meas_sigma_rad,sat_x_km,sat_y_km,sat_z_km
440.0,GEO-3,2,2.829596643802396,-0.11401706890092698,2.831626823143636,-0.11410071157215519,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
450.0,GEO-1,1,2.2718351822323775,0.32785605048199473,2.272862073573243,0.3284118901705728,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
450.0,GEO-2,1,3.0056021861062305,-0.5020435401123419,3.0056548864449972,-0.5023573752329783,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
450.0,GEO-3,1,2.8572008891868896,-0.10460922425111173,2.855311717377911,-0.10481362061452008,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
450.0,GEO-1,2,2.251226416223071,0.3155999810047533,2.252639681175384,0.3154692345081609,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
450.0,GEO-2,2,2.974329860528678,-0.5095314513574316,2.974925586372023,-0.509930836836326,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
450.0,GEO-3,2,2.8277370193200926,-0.11361093499060367,2.828422547097579,-0.11290252820565037,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
460.0,GEO-1,1,2.271140617797261,0.32857728727192964,2.271651881567579,0.32920484994573423,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
460.0,GEO-2,1,3.0014534974683613,-0.5014731915734985,3.0032782784604946,-0.5008049198724738,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
460.0,GEO-3,1,2.8532957063744258,-0.10204196689694765,2.8533097174690045,-0.10324245565083996,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
460.0,GEO-1,2,2.2505093967529572,0.3151884338738901,2.2508025747711513,0.31556017622880744,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
460.0,GEO-2,2,2.9717284856316226,-0.5080216927011858,2.9711486472181647,-0.5085610952181789,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
460.0,GEO-3,2,2.8268666722034212,-0.11111872505982659,2.8252671469241943,-0.11170383661024846,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
470.0,GEO-1,1,2.2704706425517514,0.3313136039244616,2.270490092837987,0.32997527493318596,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
470.0,GEO-2,1,3.00244843889573,-0.49970925959285206,3.0009189569703127,-0.49923388118213796,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
470.0,GEO-3,1,2.8514896316116203,-0.10335928053264237,2.851331491731147,-0.10167863992627041,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
470.0,GEO-1,2,2.248687868124399,0.3147477395280836,2.2490519955970183,0.31563149108781646,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
470.0,GEO-2,2,2.9672010457136824,-0.507633973953136,2.9674151181795696,-0.5071523394064733,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
470.0,GEO-3,2,2.821997360917048,-0.11060849011209724,2.8221634107818865,-0.11050545558108231,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
480.0,GEO-1,1,2.2698706765129084,0.3309541385756489,2.269377208396874,0.33072320009453926,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
480.0,GEO-2,1,2.998016940446768,-0.4989343530268788,2.9985787447670043,-0.4976451899993967,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
480.0,GEO-3,1,2.8506133147867705,-0.09870568194771387,2.8493784630208974,-0.10012298436815961,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
480.0,GEO-1,2,2.2469340322615716,0.3162452624144272,2.2473884772450505,0.31568384809551076,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
480.0,GEO-2,2,2.9622025170607937,-0.5072681438301666,2.963728621969273,-0.5057059288693823,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
480.0,GEO-3,2,2.8188441401218003,-0.10783651865346133,2.819114024642214,-0.10930820035493455,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
490.0,GEO-1,1,2.267267128781713,0.33061454927305967,2.2683136802749773,0.33144867356589414,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
490.0,GEO-2,1,2.997867028505785,-0.49793325027108865,2.996259433751954,-0.4960398023585167,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
490.0,GEO-3,1,2.8480982412072766,-0.09808847796910825,2.8474520189602543,-0.09857629188639866,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
490.0,GEO-1,2,2.245606170150796,0.31590654310144306,2.2458124409273994,0.3157179181310177,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
490.0,GEO-2,2,2.962714417265685,-0.5053501269447016,2.9600926756185446,-0.5042232837441518,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
490.0,GEO-3,2,2.8158076283224753,-0.10835100440020287,2.816121568518689,-0.10811288098820931,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
500.0,GEO-1,1,2.2666102308254823,0.3308098730431694,2.267299911920336,0.33215175592792806,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
500.0,GEO-2,1,2.995556082738132,-0.49419860302817625,2.99396278247104,-0.4944186981021182,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
500.0,GEO-3,1,2.8437955182252184,-0.09774216073794946,2.8455535103628185,-0.09703935649456165,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
500.0,GEO-1,2,2.2447295988471905,0.31613779236965794,2.244324198150197,0.31573437224057527,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
500.0,GEO-2,2,2.9550703569954293,-0.5027973076282506,2.956510684116147,-0.5027058807605771,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
500.0,GEO-3,2,2.8134493948387806,-0.10652772894776208,2.813188513104813,-0.10692030079831932,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
510.0,GEO-1,1,2.2667308582590606,0.3310095052561237,2.2663362586644875,0.3328325194777204,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
510.0,GEO-2,1,2.993537496561165,-0.49257174583203045,2.9916905137493175,-0.49278287944064036,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
510.0,GEO-3,1,2.845490239476306,-0.092649863477694,2.8436842497540873,-0.09551296246616661,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
510.0,GEO-1,2,2.2427633961673723,0.31450011732287225,2.2429239535375385,0.3157338800218829,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
510.0,GEO-2,2,2.953850065092864,-0.5013360825821531,2.9529859345590412,-0.5011552490238527,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
510.0,GEO-3,2,2.8098658070170304,-0.10676454126434069,2.8103172168233685,-0.10573125487501743,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
520.0,GEO-1,1,2.2671108128199795,0.3330483730435262,2.26542302825187,0.33349104750435987,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
520.0,GEO-2,1,2.9880447276511175,-0.49158094085228027,2.9894443124305417,-0.49113336946528613,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
520.0,GEO-3,1,2.840688251146951,-0.09383997936253903,2.8418455099880764,-0.0939978835282682,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
520.0,GEO-1,2,2.24119244321363,0.31465968387947263,2.241611807785725,0.31571710809614983,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
520.0,GEO-2,2,2.9501233569885836,-0.5002163995956579,2.949521590829613,-0.4995729656831891,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
520.0,GEO-3,2,2.8082336845214066,-0.10328554516358276,2.8075099232863425,-0.10454652866744948,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
530.0,GEO-1,1,2.2641985286533695,0.33348091919769185,2.264560481428389,0.334127433570251,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
530.0,GEO-2,1,2.9874251192927033,-0.4885797610788587,2.987225823226774,-0.48947121062013776,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
530.0,GEO-3,1,2.8400357299006003,-0.09235492624424263,2.840038522962017,-0.0924948820943639,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
530.0,GEO-1,2,2.2403608699353184,0.31599593329032105,2.240387760728563,0.31568471866883685,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
530.0,GEO-2,2,2.946749431823197,-0.49866671443663046,2.9461206888103395,-0.49796065151271895,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
530.0,GEO-3,2,2.804286225326215,-0.10332330772424331,2.804768759162342,-0.1033668966519386,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
540.0,GEO-1,1,2.263083100448237,0.3348779062499689,2.2637488325850783,0.33474178079990574,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
540.0,GEO-2,1,2.9855727977981545,-0.48781918499718163,2.9850366486827027,-0.48779746313926103,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
540.0,GEO-3,1,2.837660928759108,-0.09178191086315586,2.8382644784304474,-0.09100470853836105,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
540.0,GEO-1,2,2.241002939932796,0.31651587401998466,2.2392517144952566,0.31563736817946303,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
540.0,GEO-2,2,2.9416662106463436,-0.49716099320308166,2.9427861321426647,-0.49631996643107384,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
540.0,GEO-3,2,2.8039695771562307,-0.10068182337919578,2.8020957324459532,-0.10219312108472507,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
550.0,GEO-1,1,2.2631164267721213,0.33649205007768496,2.2629882504527985,0.335334201177871,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
550.0,GEO-2,1,2.9813913659607425,-0.48611189149958123,2.982878347258731,-0.486113203454705,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
550.0,GEO-3,1,2.837265332102272,-0.09138806786250055,2.8365245229195826,-0.08952810051111255,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
550.0,GEO-1,2,2.2374204825131625,0.31635856088861636,2.238203476743219,0.31557570604027796,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
550.0,GEO-2,2,2.9406523184166407,-0.4952459124621955,2.939520688532853,-0.494652604985644,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
550.0,GEO-3,2,2.7997825405602645,-0.09942523828889738,2.799492731121286,-0.10102595084310464,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
560.0,GEO-1,1,2.26189692575796,0.334571450803896,2.2622788588439438,0.3359048148573128,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
560.0,GEO-2,1,2.98069102392995,-0.4848126802228558,2.9807524315362395,-0.48441952258134685,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
560.0,GEO-3,1,2.836120807018572,-0.08790566674085046,2.8348197587424346,-0.08806578230078926,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
560.0,GEO-1,2,2.236440669358322,0.3179009180324215,2.237242763948984,0.315500373463083,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
560.0,GEO-2,2,2.9358268696016703,-0.4924878460288745,2.9363269866037074,-0.4929602918269044,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
560.0,GEO-3,2,2.797637753752875,-0.09908179827046544,2.796961522209876,-0.0998661203576295,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
570.0,GEO-1,1,2.2617936533350123,0.33704042331945694,2.26162073743717,0.3364537494806422,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
570.0,GEO-2,1,2.9785924644183206,-0.4841367064603122,2.9786603665478326,-0.48271752448455313,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
570.0,GEO-3,1,2.832931432495471,-0.08681687629871897,2.8331512431147274,-0.08661846423811577,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
570.0,GEO-1,2,2.236191484484134,0.3155480941067564,2.2363692047413184,0.315412002373007,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
570.0,GEO-2,2,2.9325828104027796,-0.48992151970971687,2.933207513287366,-0.4912447771973635,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
570.0,GEO-3,2,2.796070466091201,-0.1009147102536146,2.7945037511912614,-0.09871434863727714,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
580.0,GEO-1,1,2.261023248624123,0.3362705449814999,2.2610139226012125,0.33698113951344244,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
580.0,GEO-2,1,2.9739973243680913,-0.48059818853493985,2.976603568234747,-0.48100832443659103,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
580.0,GEO-3,1,2.8309011877602033,-0.08556257674383676,2.8315199873712715,-0.08518684214725801,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
580.0,GEO-1,2,2.234930765309227,0.3163982199029799,2.235582343261564,0.3153112144076252,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
580.0,GEO-2,2,2.931403909841657,-0.4892310370774808,2.930164611750915,-0.48950783245866386,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
580.0,GEO-3,2,2.7928140506584365,-0.0976837666925284,2.792120941782864,-0.09757133838875251,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
590.0,GEO-1,1,2.260598567493781,0.33674536296704083,2.260458408253944,0.33748712559282135,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
590.0,GEO-2,1,2.9746179448350922,-0.48000671786188365,2.9745834020330006,-0.4792930473676664,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
590.0,GEO-3,1,2.83029998252175,-0.08294426563810062,2.8299269562820766,-0.08377159684291566,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
590.0,GEO-1,2,2.2351926852966812,0.3163827491002218,2.2348816425372204,0.31519861999943266,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
590.0,GEO-2,2,2.929890725118504,-0.48985780686638486,2.927200479843362,-0.48775124567915157,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
590.0,GEO-3,2,2.789828180083653,-0.09700645577102558,2.7898144960643307,-0.09643777523038592,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
600.0,GEO-1,1,2.2594974512720754,0.3366136787904392,2.2599541467529027,0.3379718538911936,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
600.0,GEO-2,1,2.9726537168299245,-0.47783109892700454,2.9726011815892432,-0.47757282621736236,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
600.0,GEO-3,1,2.8277402967773297,-0.082627716299578,2.828373067467116,-0.08237339367394252,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
600.0,GEO-1,2,2.233673744093362,0.31273189561132997,2.234266487855741,0.31507481753935784,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
600.0,GEO-2,2,2.9253945780160797,-0.48628028996787415,2.9243171690495386,-0.4859768173028796,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
600.0,GEO-3,2,2.7866360575829963,-0.09500791491858226,2.787585694930223,-0.09531432700041673,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
